content_key,level_code,headword,reading,ruby,romaji_ko,pos,conj_type,transitivity,meaning_ko,meaning_ko_alt,example_ja,example_ko,audio_file,source,verify,note
jlpt.n4.vocab.0376,N4,一緒に,いっしょに,{一緒|いっ|しょ}に,잇쇼니,adv,-,-,함께,같이,{今度|こんど}{一緒|いっしょ}に{行|い}きましょう。,다음에 같이 갑시다.,jlpt.n4.vocab.0376.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 권유 표현; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0377,N4,初めて,はじめて,{初|はじ}めて,하지메테,adv,-,-,처음으로,-,{初|はじ}めて{富士山|ふじさん}を{見|み}ました。,처음으로 후지산을 봤어요.,jlpt.n4.vocab.0377.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 경험 표현; 「〜たことがある」와 함께; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0378,N4,これから,これから,これから,코레카라,adv,-,-,이제부터,앞으로,これから{出|で}かけます。,이제부터 나갈게요.,jlpt.n4.vocab.0378.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 시간 표현; Tanos교차: N4 일치
jlpt.n4.vocab.0379,N4,まず,まず,まず,마즈,adv,-,-,우선,먼저,まず{手|て}を{洗|あら}ってください。,우선 손을 씻으세요.,jlpt.n4.vocab.0379.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 순서 설명; そして·それからと 세트; Tanos교차: N4 일치
jlpt.n4.vocab.0380,N4,別に,べつに,{別|べつ}に,베츠니,adv,-,-,별로(부정),딱히,{別|べつ}に{問題|もんだい}はありません。,별로 문제는 없어요.,jlpt.n4.vocab.0380.m4a,ref_only:jf_marugoto_a2,draft,선정축: 부정 호응 부사군; 別(noun)과 어근 공유; Tanos교차: N4 일치
jlpt.n4.vocab.0381,N4,さっき,さっき,さっき,삭키,adv,-,-,아까,조금 전,さっき{電話|でんわ}がありました。,아까 전화가 왔어요.,jlpt.n4.vocab.0381.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 시간 표현; 촉음 ㄱ받침 검증항(삭키); Tanos교차: N4 일치
jlpt.n4.vocab.0382,N4,どんどん,どんどん,どんどん,돈돈,adv,-,-,점점;척척,자꾸,{人|ひと}がどんどん{増|ふ}えています。,사람이 점점 늘고 있어요.,jlpt.n4.vocab.0382.m4a,ref_only:jf_irodori_a2,draft,선정축: N5 だんだん과 대비 — どんどん은 속도감; Tanos교차: N4 일치
jlpt.n4.vocab.0383,N4,決して,けっして,{決|けっ}して,켓시테,adv,-,-,결코(부정),절대로,{決|けっ}して{忘|わす}れません。,결코 잊지 않을게요.,jlpt.n4.vocab.0383.m4a,ref_only:jf_marugoto_a2,draft,부정과 반드시 호응; Tanos교차: N4 일치
jlpt.n4.vocab.0384,N4,非常に,ひじょうに,{非常|ひ|じょう}に,히조오니,adv,-,-,대단히,매우,{非常|ひじょう}に{難|むずか}しい{問題|もんだい}でした。,대단히 어려운 문제였어요.,jlpt.n4.vocab.0384.m4a,ref_only:jf_marugoto_a2,draft,とても의 문어체; Tanos교차: N4 일치
jlpt.n4.vocab.0385,N4,できるだけ,できるだけ,できるだけ,데키루다케,adv,-,-,가능한 한,되도록,できるだけ{早|はや}く{来|き}てください。,가능한 한 빨리 오세요.,jlpt.n4.vocab.0385.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 요청 표현; 가능형과 함께; Tanos교차: N4 일치
jlpt.n4.vocab.0386,N4,いつか,いつか,いつか,이츠카,adv,-,-,언젠가,-,いつか{日本|にほん}に{住|す}みたいです。,언젠가 일본에 살고 싶어요.,jlpt.n4.vocab.0386.m4a,ref_only:jf_marugoto_a2,draft,선정축: A2 희망 표현; N5 いつ의 파생; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0387,N4,たまに,たまに,たまに,타마니,adv,-,-,가끔,이따금,たまに{映画|えいが}を{見|み}に{行|い}きます。,가끔 영화를 보러 가요.,jlpt.n4.vocab.0387.m4a,ref_only:jf_marugoto_a2,draft,선정축: 빈도 부사군; N5 時々와 대비 — たまに가 더 드묾; Tanos교차: N4 일치
jlpt.n4.vocab.0388,N4,なるべく,なるべく,なるべく,나루베쿠,adv,-,-,되도록,가능하면,なるべく{早|はや}く{返事|へんじ}をします。,되도록 빨리 답장할게요.,jlpt.n4.vocab.0388.m4a,ref_only:jf_marugoto_a2,draft,선정축: できるだけ와 대비쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0389,N4,もし,もし,もし,모시,adv,-,-,만약,혹시,もし{雨|あめ}なら{中止|ちゅうし}です。,만약 비가 오면 중지예요.,jlpt.n4.vocab.0389.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 조건형과 호응하는 필수 부사; Tanos교차: N4 일치
jlpt.n4.vocab.0390,N4,やっと,やっと,やっと,얏토,adv,-,-,겨우,드디어,やっと{宿題|しゅくだい}が{終|お}わりました。,드디어 숙제가 끝났어요.,jlpt.n4.vocab.0390.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 완료 표현; 촉음 ㅅ받침 검증항(얏토); Tanos교차: N4 일치
jlpt.n4.vocab.0391,N4,それで,それで,それで,소레데,conj,-,-,그래서,그러자,{熱|ねつ}がありました。それで{休|やす}みました。,열이 있었어요. 그래서 쉬었어요.,jlpt.n4.vocab.0391.m4a,ref_only:jf_irodori_a2,draft,선정축: N5 だから와 대비 — それで는 사실의 결과; Tanos교차: N4 일치
jlpt.n4.vocab.0392,N4,ところで,ところで,ところで,토코로데,conj,-,-,그런데,화제 전환,ところで{今日|きょう}の{予定|よてい}は{何|なん}ですか。,그런데 오늘 일정은 뭐예요?,jlpt.n4.vocab.0392.m4a,ref_only:jf_marugoto_a2,draft,화제 전환 전용; Tanos교차: N3 분류(구시험 기준) — 교재축 판단을 우선해 N4 유지
jlpt.n4.vocab.0393,N4,それでは,それでは,それでは,소레데와,conj,-,-,그럼,그러면,それでは また あした。,그럼 또 내일 봐요.,jlpt.n4.vocab.0393.m4a,ref_only:jf_irodori_a2,draft,선정축: N5 じゃあ의 정중형; 조사 は→わ 어휘예외 추가 대상; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0394,N4,けれども,けれども,けれども,케레도모,conj,-,-,하지만,그렇지만,{高|たか}いです。けれども おいしいです。,비싸요. 하지만 맛있어요.,jlpt.n4.vocab.0394.m4a,ref_only:jf_marugoto_a2,draft,선정축: N5 でも·しかし와 3단 정중도; けれども가 가장 문어적; Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n4.vocab.0395,N4,例えば,たとえば,{例|たと}えば,타토에바,conj,-,-,예를 들면,가령,{果物|くだもの}が{好|す}きです。{例|たと}えば りんごです。,과일을 좋아해요. 예를 들면 사과요.,jlpt.n4.vocab.0395.m4a,ref_only:jf_marugoto_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0396,N4,つまり,つまり,つまり,츠마리,conj,-,-,즉,다시 말해,つまり{行|い}けないということですね。,즉 갈 수 없다는 말이네요.,jlpt.n4.vocab.0396.m4a,ref_only:jf_marugoto_a2,draft,선정축: A2 부연 설명; 「〜ということ」와 함께; Tanos교차: N3 분류(구시험 기준) — 교재축 판단을 우선해 N4 유지
jlpt.n4.vocab.0397,N4,すると,すると,すると,스루토,conj,-,-,그러자,그랬더니,ドアを{開|あ}けました。すると{猫|ねこ}がいました。,문을 열었어요. 그러자 고양이가 있었어요.,jlpt.n4.vocab.0397.m4a,ref_only:jf_irodori_a2,draft,선정축: 조건형 と의 접속사화; 이야기 전개용; Tanos교차: N4 일치
jlpt.n4.vocab.0398,N4,それとも,それとも,それとも,소레토모,conj,-,-,아니면,그렇지 않으면,コーヒーですか。それとも お{茶|ちゃ}ですか。,커피예요? 아니면 차예요?,jlpt.n4.vocab.0398.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 선택 질문; Tanos교차: N3 분류(구시험 기준) — 교재축 판단을 우선해 N4 유지
jlpt.n4.vocab.0399,N4,または,または,または,마타와,conj,-,-,또는,혹은,ペン または えんぴつで{書|か}いてください。,펜 또는 연필로 써주세요.,jlpt.n4.vocab.0399.m4a,ref_only:jlpt_n4_sample,draft,선정축: 문항 지시문 필수어; 조사 は→わ 어휘예외 추가 대상; Tanos교차: N4 일치
jlpt.n4.vocab.0400,N4,だけど,だけど,だけど,다케도,conj,-,-,하지만,근데,{行|い}きたいです。だけど{時間|じかん}がありません。,가고 싶어요. 하지만 시간이 없어요.,jlpt.n4.vocab.0400.m4a,ref_only:jf_irodori_a2,draft,선정축: けれども의 구어형; 보통체 대화 빈출; Tanos교차: N3 분류(구시험 기준) — 교재축 판단을 우선해 N4 유지
